Genus,species,,type,Synonym,Ensembl,JGI,FungiDB,Other,NCBI,NCBI Tax ID
Saccharomyces,cerevisiae,,YJM1078,,Ensembl,,,,NCBI,1296266
Saccharomyces,cerevisiae,,YJM1083,,Ensembl,,,,NCBI,1292971
Saccharomyces,cerevisiae,,YJM1129,,Ensembl,,,,NCBI,1293430
Saccharomyces,cerevisiae,,YJM1133,,Ensembl,,,,NCBI,1294333
Saccharomyces,cerevisiae,,YJM1190,,Ensembl,,,,NCBI,1294334
Saccharomyces,cerevisiae,,YJM1199,,Ensembl,,,,NCBI,1294335
Saccharomyces,cerevisiae,,YJM1202,,Ensembl,,,,NCBI,1294336
Saccharomyces,cerevisiae,,YJM1208,,Ensembl,,,,NCBI,1294337
Saccharomyces,cerevisiae,,YJM1242,,Ensembl,,,,NCBI,1294338
Saccharomyces,cerevisiae,,YJM1244,,Ensembl,,,,NCBI,1294339
Saccharomyces,cerevisiae,,YJM1248,,Ensembl,,,,NCBI,1294340
Saccharomyces,cerevisiae,,YJM1250,,Ensembl,,,,NCBI,1294341
Saccharomyces,cerevisiae,,YJM1252,,Ensembl,,,,NCBI,1294342
Saccharomyces,cerevisiae,,YJM1273,,Ensembl,,,,NCBI,1294343
Saccharomyces,cerevisiae,,YJM1304,,Ensembl,,,,NCBI,1294344
Saccharomyces,cerevisiae,,YJM1307,,Ensembl,,,,NCBI,1294345
Saccharomyces,cerevisiae,,YJM1311,,Ensembl,,,,NCBI,1294346
Saccharomyces,cerevisiae,,YJM1326,,Ensembl,,,,NCBI,1294347
Saccharomyces,cerevisiae,,YJM1332,,Ensembl,,,,NCBI,1294348
Saccharomyces,cerevisiae,,YJM1336,,Ensembl,,,,NCBI,1294349
Saccharomyces,cerevisiae,,YJM1338,,Ensembl,,,,NCBI,1294350
Saccharomyces,cerevisiae,,YJM1341,,Ensembl,,,,NCBI,1294351
Saccharomyces,cerevisiae,,YJM1342,,Ensembl,,,,NCBI,1294352
Saccharomyces,cerevisiae,,YJM1355,,Ensembl,,,,NCBI,1294353
Saccharomyces,cerevisiae,,YJM1356,,Ensembl,,,,NCBI,1294354
Saccharomyces,cerevisiae,,YJM1381,,Ensembl,,,,NCBI,1294355
Saccharomyces,cerevisiae,,YJM1383,,Ensembl,,,,NCBI,1294356
Saccharomyces,cerevisiae,,YJM1385,,Ensembl,,,,NCBI,1294357
Saccharomyces,cerevisiae,,YJM1386,,Ensembl,,,,NCBI,1294358
Saccharomyces,cerevisiae,,YJM1387,,Ensembl,,,,NCBI,1294359
Saccharomyces,cerevisiae,,YJM1388,,Ensembl,,,,NCBI,1294360
Saccharomyces,cerevisiae,,YJM1389,,Ensembl,,,,NCBI,1294361
Saccharomyces,cerevisiae,,YJM1399,,Ensembl,,,,NCBI,1294362
Saccharomyces,cerevisiae,,YJM1400,,Ensembl,,,,NCBI,1294363
Saccharomyces,cerevisiae,,YJM1401,,Ensembl,,,,NCBI,1294364
Saccharomyces,cerevisiae,,YJM1402,,,,,,,
Saccharomyces,cerevisiae,,YJM1402,,Ensembl,,,,NCBI,1294365
Saccharomyces,cerevisiae,,YJM1415,,Ensembl,,,,NCBI,1294366
Saccharomyces,cerevisiae,,YJM1417,,Ensembl,,,,NCBI,1294367
Saccharomyces,cerevisiae,,YJM1418,,Ensembl,,,,NCBI,1294368
Saccharomyces,cerevisiae,,YJM1419,,Ensembl,,,,NCBI,1294369
Saccharomyces,cerevisiae,,YJM1433,,Ensembl,,,,NCBI,1294370
Saccharomyces,cerevisiae,,YJM1434,,Ensembl,,,,NCBI,1294371
Saccharomyces,cerevisiae,,YJM1439,,Ensembl,,,,NCBI,1294372
Saccharomyces,cerevisiae,,YJM1443,,Ensembl,,,,NCBI,1294373
Saccharomyces,cerevisiae,,YJM1444,,Ensembl,,,,NCBI,1294374
Saccharomyces,cerevisiae,,YJM1447,,Ensembl,,,,NCBI,1294375
Saccharomyces,cerevisiae,,YJM1450,,Ensembl,,,,NCBI,1294376
Saccharomyces,cerevisiae,,YJM1460,,Ensembl,,,,NCBI,1294377
Saccharomyces,cerevisiae,,YJM1463,,Ensembl,,,,NCBI,1294378
Saccharomyces,cerevisiae,,YJM1477,,Ensembl,,,,NCBI,1294379
Saccharomyces,cerevisiae,,YJM1478,,Ensembl,,,,NCBI,1294380
Saccharomyces,cerevisiae,,YJM1479,,Ensembl,,,,NCBI,1294381
Saccharomyces,cerevisiae,,YJM1526,,Ensembl,,,,NCBI,1294382
Saccharomyces,cerevisiae,,YJM1527,,Ensembl,,,,NCBI,1294383
Saccharomyces,cerevisiae,,YJM1549,,Ensembl,,,,NCBI,1294384
Saccharomyces,cerevisiae,,YJM1573,,Ensembl,,,,NCBI,1294385
Saccharomyces,cerevisiae,,YJM1574,,Ensembl,,,,NCBI,1294386
Saccharomyces,cerevisiae,,YJM1592,,Ensembl,,,,NCBI,1294387
Saccharomyces,cerevisiae,,YJM1615,,Ensembl,,,,NCBI,1294388
Saccharomyces,cerevisiae,,YJM189,,Ensembl,,,,NCBI,1294303
Saccharomyces,cerevisiae,,YJM193,,Ensembl,,,,NCBI,1294304
Saccharomyces,cerevisiae,,YJM195,,Ensembl,,,,NCBI,1294305
Saccharomyces,cerevisiae,,YJM244,,Ensembl,,,,NCBI,1294306
Saccharomyces,cerevisiae,,YJM248,,Ensembl,,,,NCBI,1294307
Saccharomyces,cerevisiae,,YJM270,,Ensembl,,,,NCBI,1294308
Saccharomyces,cerevisiae,,YJM271,,Ensembl,,,,NCBI,1294309
Saccharomyces,cerevisiae,,YJM320,,Ensembl,,,,NCBI,947042
Saccharomyces,cerevisiae,,YJM326,,Ensembl,,,,NCBI,468558
Saccharomyces,cerevisiae,,YJM428,,Ensembl,,,,NCBI,947044
Saccharomyces,cerevisiae,,YJM450,,Ensembl,,,,NCBI,1294310
Saccharomyces,cerevisiae,,YJM451,,Ensembl,,,,NCBI,502869
Saccharomyces,cerevisiae,,YJM453,,Ensembl,,,,NCBI,1294311
Saccharomyces,cerevisiae,,YJM456,,Ensembl,,,,NCBI,1294312
Saccharomyces,cerevisiae,,YJM470,,Ensembl,,,,NCBI,1294313
Saccharomyces,cerevisiae,,YJM541,,Ensembl,,,,NCBI,1294314
Saccharomyces,cerevisiae,,YJM554,,Ensembl,,,,NCBI,1294315
Saccharomyces,cerevisiae,,YJM555,,Ensembl,,,,NCBI,1294316
Saccharomyces,cerevisiae,,YJM627,,Ensembl,,,,NCBI,1294317
Saccharomyces,cerevisiae,,YJM681,,Ensembl,,,,NCBI,1294318
Saccharomyces,cerevisiae,,YJM682,,Ensembl,,,,NCBI,1294319
Saccharomyces,cerevisiae,,YJM683,,Ensembl,,,,NCBI,1294320
Saccharomyces,cerevisiae,,YJM689,,Ensembl,,,,NCBI,1294321
Saccharomyces,cerevisiae,,YJM693,,Ensembl,,,,NCBI,1294322
Saccharomyces,cerevisiae,,YJM789,,Ensembl,,,,NCBI,307796
Saccharomyces,cerevisiae,,YJM969,,Ensembl,,,,NCBI,1294323
Saccharomyces,cerevisiae,,YJM972,,Ensembl,,,,NCBI,1294324
Saccharomyces,cerevisiae,,YJM975,,Ensembl,,,,NCBI,1294325
Saccharomyces,cerevisiae,,YJM978,,Ensembl,,,,NCBI,1294326
Saccharomyces,cerevisiae,,YJM981,,Ensembl,,,,NCBI,1294327
Saccharomyces,cerevisiae,,YJM984,,Ensembl,,,,NCBI,1294328
Saccharomyces,cerevisiae,,YJM987,,Ensembl,,,,NCBI,1294329
Saccharomyces,cerevisiae,,YJM990,,Ensembl,,,,NCBI,1294330
Saccharomyces,cerevisiae,,YJM993,,Ensembl,,,,NCBI,1294331
Saccharomyces,cerevisiae,,YJM996,,Ensembl,,,,NCBI,1294332
Saccharomyces,eubayanus,,,,Ensembl,,,,NCBI,1080349
Saccharomyces,kudriavzevii,,IFO 1802,,Ensembl,,,,NCBI,226230
Saccharomyces,kudriavzevii,,ZP591,,,,,saccharomycessensust,,1165456
Saccharomyces,mikatae,,,,,,,saccharomycessensust,,114525
Saccharomyces,paradoxus,,,,,,,saccharomycessensust,,27291
Saccharomyces,sp.,,'boulardii',,Ensembl,,,,NCBI,252598
Saccharomycetaceae,sp.,,,Ashbya aceri,Ensembl,,,,NCBI,566037
Saccharomycopsis,fermentans,,,Arthroascus fermentans,,JGI,,,,53486
Saitoella,complicata,,NRRL Y-17804,,Ensembl,JGI,,,NCBI,698492
Saksenaea,vasiformis,,B4078,,,JGI,,,NCBI,1274794
Sarcoscypha,coccinea,,,,,JGI,,,,51139
Scedosporium,apiospermum,,,,Ensembl,,,,NCBI,563466
Scheffersomyces,stipitis,,CBS 6054,,Ensembl,,,,NCBI,322104
Schizophyllum,commune,,H4-8,,Ensembl,JGI,,,NCBI,578458
Schizophyllum,commune,,Loenen D,,,JGI,,,,1314666
Schizophyllum,commune,,Tattone D,,,JGI,,,,1314663
Schizopora,paradoxa,,,,Ensembl,JGI,,,NCBI,27342
Schizosaccharomyces,cryophilus,,OY26,,Ensembl,JGI,,,NCBI,653667
Schizosaccharomyces,japonicus,,yFS275,,Ensembl,JGI,FungiDB,,NCBI,402676
Schizosaccharomyces,octosporus,,yFS286,,Ensembl,JGI,FungiDB,,NCBI,483514
Schizosaccharomyces,pombe,,,,Ensembl,JGI,FungiDB,,NCBI,4896
Schizothecium,vesticola,,,,,JGI,,,,314040
Scleroderma,citrinum,,Foug A,,Ensembl,JGI,,,NCBI,1036808
Sclerogaster,hysterangioides,,,,,JGI,,,,1529657
Sclerophora,sanguinea,,,,,JGI,,,,1410009
Sclerotinia,borealis,,F-4128,,Ensembl,,,,NCBI,1432307
Sclerotinia,sclerotiorum,,1980 UF-70,,Ensembl,,FungiDB,,NCBI,665079
Sclerotinia,sclerotiorum,,,,,JGI,,,,5180
Scytalidium,thermophilum,,,Mycothermus thermophilus,,,,fungalgenomics.ca,,85995
Sebacina,vermifera,,MAFF 305830,,,JGI,,,,933852
Sebacina,vermifera,,,,,JGI,,,,109899
Septobasidium,sp.,,PNB30-8B,,,JGI,,,,1884257
Septoria,musiva,,SO2202,Sphaerulina musiva,,JGI,,,,692275
Septoria,populicola,,,,,JGI,,,,215467
Serendipita,indica,,DSM 11827,,Ensembl,,,,NCBI,1109443
Serendipita,vermifera,,MAFF 305830,,Ensembl,,,,NCBI,933852
Serpula,lacrymans,var shastensis,SHA21-2,,,JGI,,,,690234
Serpula,lacrymans,var. lacrymans,S7.3,,Ensembl,JGI,,,NCBI,936435
Serpula,lacrymans,var. lacrymans,S7.9,,Ensembl,JGI,,,NCBI,578457
Setomelanomma,holmii,,,,,JGI,,,,210430
Setosphaeria,turcica,,Et28A,,Ensembl,JGI,,,NCBI,671987
Sirobasidium,intermedium,,,,,JGI,,,,89935
Sistotremastrum,niveocremeum,,HHB9708,,Ensembl,JGI,,,NCBI,1314777
Sistotremastrum,suecicum,,HHB10207 ss-3,,Ensembl,JGI,,,NCBI,1314776
Smittium,culicis,,,,,,,,NCBI,133412
Smittium,mucronatum,,,,,JGI,,,NCBI,133383
Sodiomyces,alkalinus,,,,,JGI,,,,1302862
Sordaria,macrospora,,k-hell,,Ensembl,,FungiDB,,NCBI,771870
Sparassis,latifolia,,,,,JGI,,,,1202976
Spathaspora,passalidarum,,NRRL Y-27907,,Ensembl,JGI,,,NCBI,619300
Spathularia,flavida,,,,,JGI,,,,33158
Sphaerobolus,stellatus,,SS14,,Ensembl,JGI,,,NCBI,990650
Sphaerulina,musiva,,SO2202,,Ensembl,,,,NCBI,692275
Spinellus,fusiger,,,,,JGI,,,,101115
Spizellomyces,punctatus,,DAOM BR117,,Ensembl,JGI,FungiDB,,NCBI,645134
Sporidiobolus,pararoseus,,,,,JGI,,,,5003
Sporidiobolus,salmonicolor,,,,Ensembl,,,,NCBI,5005
Sporisorium,reilianum,f. sp. reilianum,,,,,,,NCBI,72559
Sporisorium,reilianum,,SRZ2,,Ensembl,JGI,FungiDB,,NCBI,999809
Sporisorium,scitamineum,,,,Ensembl,,,,NCBI,49012
Sporobolomyces,linderae,,CBS 7893,,,JGI,,,,1397324
Sporobolomyces,roseus,,,,,JGI,,,,40563
Sporodiniella,umbellata,,,,,JGI,,,,101117
Sporopachydermia,lactativora,,,,,JGI,,,,45794
Sporormia,fimetaria,,,,,JGI,,,,718229
Sporothrix,brasiliensis,,5110,,Ensembl,,,,NCBI,1398154
Sporothrix,insectorum,,RCEF 264,,Ensembl,,,,NCBI,1081102
Sporothrix,schenckii,,1099-18,,Ensembl,,,,NCBI,1397361
Sporothrix,schenckii,,ATCC 58251,,Ensembl,,,,NCBI,1391915
Spraguea,lophii,,42_110,,Ensembl,,,,NCBI,1358809
Stachybotrys,chartarum,,IBT 40288,,Ensembl,,,,NCBI,1283842
Stachybotrys,chartarum,,IBT 40293,,Ensembl,,,,NCBI,1280524
Stachybotrys,chartarum,,IBT 7711,,Ensembl,,,,NCBI,1280523
Stachybotrys,chlorohalonata,,IBT 40285,,Ensembl,,,,NCBI,1283841
Stachybotrys,elegans,,,,,JGI,,,,80388
Stagonospora,sp.,,SRC1lsM3a,,Ensembl,,,,,765868
Stagonospora,sp.,,SRC1lsM3a,,,JGI,,,NCBI,765868
Stanjemonium,grisellum,,,,,JGI,,,,73508
Stemphylium,lycopersici,,,,Ensembl,JGI,,,NCBI,183478
Stereum,hirsutum,,FP-91666 SS1,,Ensembl,JGI,,,NCBI,721885
Sterigmatomyces,hyphaenes,,,Agaricostilbum hyphaenes,,JGI,,,,44565
Sugiyamaella,americana,,NRRL YB-2067,,,JGI,,,,796026
Sugiyamaella,lignohabitans,,,,Ensembl,,,,NCBI,796027
Suhomyces,tanzawaensis,,NRRL Y-17324,,,,,,NCBI,984487
Suillus,americanus,,,,,JGI,,,,48561
Suillus,brevipes,,,,,JGI,,,,48565
Suillus,decipiens,,,,,JGI,,,,48569
Suillus,granulatus,,,,,JGI,,,,48571
Suillus,hirtellus,,,,,JGI,,,,279518
Suillus,luteus,,UH-Slu-Lm8-n1,,Ensembl,JGI,,,NCBI,930992
Suillus,pictus,,,,,JGI,,,,222705
Suillus,tomentosus,,,,,JGI,,,,48589
Symbiotaphrina,kochii,,,,,JGI,,,,40221
Sympodiomyces,attinorum,,,,,JGI,,,,254439
Syncephalastrum,racemosum,,,,,JGI,,,NCBI,13706
Syncephalis,fuscata,,,,,JGI,,,,1851187
Syncephalis,plumigaleata,,,,,JGI,,,,1851185
Talaromyces,aculeatus,,,,,JGI,,,,36649
Talaromyces,atroroseus,,,,,,,,NCBI,1441469
Talaromyces,borbonicus,,CBS 141340,Talaromyces sp. JH-2018,,JGI,,,,2077152
Talaromyces,cellulolyticus,,,,Ensembl,,,,NCBI,1472165
Talaromyces,islandicus,,,,Ensembl,,,,NCBI,28573
Talaromyces,marneffei,,ATCC 18224,,Ensembl,JGI,FungiDB,,NCBI,441960
Talaromyces,marneffei,,PM1,,Ensembl,,,,NCBI,1077442
Talaromyces,proteolyticus,,,,,JGI,,,,1131652
Talaromyces,stipitatus,,ATCC 10500,,Ensembl,JGI,FungiDB,,NCBI,441959
Talaromyces,verruculosus,,,,,,,,NCBI,198730
Taphrina,deformans,,PYCC 5710,,,JGI,,,NCBI,5011
Teratosphaeria,nubilosa,,CBS 116005,,,JGI,,,,161662
Terfezia,boudieri,,ATCC MYA-4762,,,JGI,,,,1051890
Terfezia,claveryi,,T7,,,JGI,,,,10760
Termitomyces,sp.,,J132,,Ensembl,,,,NCBI,1306850
Testicularia,cyperi,,,,,JGI,,,,1882483
Tetrapisispora,blattae,,CBS 6284,,Ensembl,,,,NCBI,1071380
Tetrapisispora,phaffii,,CBS 4417,,Ensembl,,,,NCBI,1071381
Thamnidium,elegans,,,,,JGI,,,,101142
Thanatephorus,cucumeris,,,,,JGI,,,,107832
Thelebolus,microsporus,,,,,JGI,,,,319061
Thelebolus,stercoreus,,,,,JGI,,,,46453
Thelephora,ganbajun,,,,,JGI,,,,370292
Thermoascus,aurantiacus,,,,,JGI,,,,5087
Thermoascus,crustaceus,,,,,,,fungalgenomics.ca,,5088
Thermomyces,dupontii,,,,,,,fungalgenomics.ca,,28565
Thermomyces,lanuginosus,,SSBP,,,JGI,,,,1158138
Thermothelomyces,thermophila,,ATCC 42464,,Ensembl,,,,NCBI,573729
Thielavia,antarctica,,CBS 123565,,,JGI,,,,1450530
Thielavia,appendiculata,,CBS 731.68,,,JGI,,,,1384585
Thielavia,arenaria,,CBS 508.74,,,JGI,,,,1384583
Thielavia,australiensis,,,,,,,fungalgenomics.ca,,113626
Thielavia,hyrcaniae,,CBS 757.83,,,JGI,,,,1384584
Thielavia,terrestris,,NRRL 8126,,Ensembl,JGI,,,NCBI,578455
Thielaviopsis,punctulata,,,,Ensembl,,,,NCBI,72032
Thozetella,sp.,,PMI_491,,,JGI,,,,1506992
Tilletia,caries,,,,Ensembl,,,,NCBI,13290
Tilletia,controversa,,,,Ensembl,,,,NCBI,13291
Tilletia,indica,,,,Ensembl,,,,NCBI,43049
Tilletia,walkeri,,,,Ensembl,,,,NCBI,117179
Tilletiaria,anomala,,UBC 951,,Ensembl,JGI,,,NCBI,1037660
Tilletiopsis,albescens,,,,,JGI,,,,58915
Tilletiopsis,sp.,,TKC30,,,JGI,,,,1954214
Tilletiopsis,washingtonensis,,,,,JGI,,,,58919
Tolypocladium,inflatum,,,,,JGI,,,,29910
Tolypocladium,ophioglossoides,,CBS 100239,,Ensembl,,,,NCBI,1163406
Tolypocladium,paradoxum,,,,,,,,NCBI,94208
Torpedospora,radiata,,,,,JGI,,,,311114
Torrubiella,hemipterigena,,,,Ensembl,,,,NCBI,1531966
Tortispora,caseinolytica,,NRRL Y-17796,,Ensembl,JGI,,,NCBI,767744
Torulaspora,delbrueckii,,CBS 1146,,Ensembl,JGI,,,NCBI,4950
Tothia,fuscella,,,,,JGI,,,,1048955
Trachipleistophora,hominis,,,,Ensembl,,,,NCBI,72359
Trametes,betulina,,CIRM-BRFM 1801,Lenzites betulinus,,JGI,,,,5632
Trametes,cingulata,,,,,JGI,,,,575983
Trametes,cinnabarina,,,,Ensembl,,,,NCBI,5643
Trametes,coccinea,,BRFM310,,,,,,NCBI,1353009
Trametes,gibbosa,,,,,JGI,,,,160864
Trametes,ljubarskyi,,,,,JGI,,,,1140396
Trametes,meyenii,,,,,JGI,,,,526243
Trametes,pubescens,,,,Ensembl,JGI,,,NCBI,154538
Trametes,sanguinea,,,Pycnoporus sanguineus,,JGI,,,,158606
Trametes,versicolor,,FP-101664 SS1,,Ensembl,JGI,,,NCBI,717944
Trametopsis,cervina,,,,,JGI,,,,1111950
Trematosphaeria,pertusa,,CBS 122368,,,JGI,,,,1447946
Tremella,encephala,,,,,JGI,,,,71784
Tremella,mesenterica,,DSM 1558,,Ensembl,JGI,FungiDB,,NCBI,578456
Trichaptum,abietinum,,,,,JGI,,,,40452
Trichodelitschia,bisporula,,,,,JGI,,,,703511
Trichoderma,asperellum,,CBS 433.97,,,JGI,,,NCBI,101201
Trichoderma,atroviride,,IMI 206040,,Ensembl,JGI,,,NCBI,452589
Trichoderma,citrinoviride,,,,,JGI,,,NCBI,58853
Trichoderma,gamsii,,,,Ensembl,JGI,,,NCBI,398673
Trichoderma,guizhouense,,,,Ensembl,,,,NCBI,1491466
Trichoderma,harzianum,,CBS 226.95,,Ensembl,JGI,,,NCBI,983964
Trichoderma,longibrachiatum,,ATCC 18648,,,JGI,,,NCBI,983965
Trichoderma,parareesei,,,,,,,,NCBI,858221
Trichoderma,reesei,,QM6a,,,,FungiDB,,NCBI,431241
Trichoderma,reesei,,RUT C-30,,Ensembl,JGI,,,NCBI,1344414
Trichoderma,reesei,,,,,JGI,,,NCBI,51453
Trichoderma,virens,,,,Ensembl,JGI,,,,413071
Tricholoma,matsutake,,945,,,JGI,,,,1095628
Trichomonascus,petasosporus,,,,,JGI,,,,64416
Trichophaea,hybrida,,,,,JGI,,,,47213
Trichophyton,benhamiae,,CBS 112371,,Ensembl,,,,NCBI,663331
Trichophyton,equinum,,CBS 127.97,,Ensembl,,,,NCBI,559882
Trichophyton,interdigitale,,H6,,Ensembl,,,,NCBI,1215336
Trichophyton,interdigitale,,MR816,,Ensembl,,,,NCBI,1215338
Trichophyton,rubrum,,CBS 100081,,Ensembl,,,,NCBI,1215328
Trichophyton,rubrum,,CBS 118892,,Ensembl,JGI,,,NCBI,559305
Trichophyton,rubrum,,CBS 202.88,,Ensembl,,,,NCBI,1215334
Trichophyton,rubrum,,CBS 288.86,,Ensembl,,,,NCBI,1215330
Trichophyton,rubrum,,CBS 289.86,,Ensembl,,,,NCBI,1215329
Trichophyton,rubrum,,CBS 735.88,,Ensembl,,,,NCBI,1215332
Trichophyton,rubrum,,D6,,Ensembl,,,,NCBI,1215335
Trichophyton,rubrum,,MR1448,,Ensembl,,,,NCBI,1215339
Trichophyton,rubrum,,MR1459,,Ensembl,,,,NCBI,1215341
Trichophyton,rubrum,,MR850,,Ensembl,,,,NCBI,1215337
Trichophyton,soudanense,,CBS 452.61,,Ensembl,,,,NCBI,1215331
Trichophyton,tonsurans,,CBS 112818,,Ensembl,,,,NCBI,647933
Trichophyton,verrucosum,,HKI 0517,,Ensembl,JGI,,,NCBI,663202
Trichophyton,violaceum,,,,Ensembl,,,,NCBI,34388
Trichosporon,asahii,var. asahii,CBS 2479,,Ensembl,JGI,,,NCBI,1186058
Trichosporon,asahii,var. asahii,CBS 8904,,Ensembl,JGI,,,NCBI,1220162
Trichosporon,chiarellii,,,,,JGI,,,,457529
Trichosporon,guehoae,,,,,JGI,,,,105714
Trichosporon,oleaginosus,,,,,JGI,,,,879819
Trinosporium,guianense,,CBS 132537,,,JGI,,,,1196434
Tritirachium,sp.,,CBS 265.96,,,JGI,,,,1055551
Truncatella,angustata,,,,,JGI,,,,152316
Trypethelium,eluteriae,,,,,JGI,,,,364715
Tsuchiyaea,wingfieldii,,CBS 7118,,Ensembl,,,,NCBI,1295528
Tuber,borchii,,,,,JGI,,,NCBI,42251
Tuber,melanosporum,,Mel28,,Ensembl,JGI,,,NCBI,656061
Tulasnella,calospora,,AL13/4D,,,JGI,,,,1051891
Tulasnella,calospora,,MUT 4182,,Ensembl,,,,NCBI,1051891
Umbelopsis,ramanniana,,AG,,,JGI,,,,1314678
Umbelopsis,sp.,,AD052,,,JGI,,,,1883073
Umbilicaria,pustulata,,,,Ensembl,,,,NCBI,136370
Uncinocarpus,reesii,,1704,,Ensembl,JGI,FungiDB,,NCBI,336963
Usnea,florida,,,,,JGI,,,,111620
Ustilaginoidea,virens,,,,Ensembl,JGI,,,NCBI,1159556
Ustilago,bromivora,,,,Ensembl,,,,NCBI,307758
Ustilago,hordei,,Uh4857_4,,Ensembl,JGI,,,NCBI,1128400
Ustilago,maydis,,521,,Ensembl,JGI,FungiDB,,NCBI,237631
Valetoniellopsis,laxa,,CBS 191.97,,,JGI,,,,152775
Valsa,mali,var. pyri,,,Ensembl,,,,NCBI,694573
Valsa,mali,,,,Ensembl,,,,NCBI,105487
Vanderwaltozyma,polyspora,,DSM 70294,,Ensembl,,,,NCBI,436907
Vararia,minispora,,EC-137,,,JGI,,,,1314806
Vavraia,culicis,subsp. floridensis,,,Ensembl,,,,NCBI,948595
Venturia,inaequalis,,,,,JGI,,,,5025
Venturia,pirina,,,,,JGI,,,,415593
Verruconis,gallopava,,,,Ensembl,JGI,,,NCBI,253628
Verruculina,enalia,,,Didymosphaeria enalia,,JGI,,,,85948
Verticillium,alfalfae,,VaMs.102,,Ensembl,JGI,,,NCBI,526221
Verticillium,dahliae,,JR2,,Ensembl,,,,,1202531
Verticillium,dahliae,,VdLs.17,,Ensembl,JGI,,,NCBI,498257
Verticillium,longisporum,,,,Ensembl,,,,NCBI,100787
Violaceomyces,palustris,,SA 807,Ustilaginomycotina sp. SA 807,,JGI,,,,1673888
Vittaforma,corneae,,ATCC 50505,,Ensembl,,,,NCBI,993615
Volvariella,volvacea,,V23,,,JGI,,,,706473
Vuilleminia,comedens,,,,,JGI,,,,47058
Wallemia,ichthyophaga,,EXF-994,,Ensembl,JGI,,,NCBI,1299270
Wallemia,mellicola,,CBS 633.66,,Ensembl,,,,NCBI,671144
Wallemia,sebi,,,,,JGI,,,,148960
Westerdykella,ornata,,CBS 379.55,,,JGI,,,,318751
Wickerhamiella,domercqiae,,NRRL Y-6692,,,JGI,,,,45788
Wickerhamomyces,anomalus,,NRRL Y-366-8,,Ensembl,JGI,,,NCBI,683960
Wickerhamomyces,ciferrii,,,,Ensembl,,,,NCBI,1041607
Wilcoxina,mikolae,,CBS 423.85,,,JGI,,,,1314677
Wolfiporia,cocos,,MD-104 SS10,,,JGI,,,NCBI,742152
Xanthophyllomyces,dendrorhous,,,,Ensembl,,,,NCBI,5421
Xanthoria,parietina,,46-1-SA22,,,JGI,,,,714311
Xenasmatella,vaga,,,,,JGI,,,,301416
Xerocomus,badius,,,,,JGI,,,,36058
Xylaria,hypoxylon,,,,,JGI,,,,37992
Xylariales,sp.,,PMI_506,,,JGI,,,,1940296
Xylona,heveae,,TC161,,Ensembl,JGI,,,NCBI,1328760
Yarrowia,lipolytica,,CLIB122,,Ensembl,JGI,FungiDB,,NCBI,284591
Yarrowia,lipolytica,,,,,JGI,,,NCBI,4952
Zancudomyces,culisetae,,COL-18-3,,,JGI,,,NCBI,1213189
Zasmidium,cellare,,ATCC 36951,,,JGI,,,,1080233
Zopfia,rhizophila,,,,,JGI,,,,160035
Zychaea,mexicana,,RSA 1403,,,JGI,,,,64656
Zygoascus,hellenicus,,,,,JGI,,,,5621
Zygosaccharomyces,bailii,,CLIB 213,,,,,EMBL,NCBI,1333698
Zygosaccharomyces,bailii,,ISA1307,,Ensembl,,,,NCBI,1355161
Zygosaccharomyces,parabailii,,,,Ensembl,,,,NCBI,1365886
Zygosaccharomyces,rouxii,,CBS 732,,Ensembl,JGI,,,NCBI,559307
Zymoseptoria,ardabiliae,,STIR04_1.1.1,,,JGI,,,,985147
Zymoseptoria,brevis,,,,Ensembl,JGI,,,NCBI,1047168
Zymoseptoria,pseudotritici,,STIR04_2.2.1,,,JGI,,,,985140
Zymoseptoria,tritici,,IPO323,,Ensembl,,FungiDB,,NCBI,336722
Zymoseptoria,tritici,,ST99CH_1A5,,,,,,NCBI,1276529
Zymoseptoria,tritici,,ST99CH_3D7,,,,,,NCBI,1276538
